-0.18248, 0.116812, -0.0340212
0.0151596, 0.0879699, -0.0964884
-0.0876677, 0.100057, -0.0610208
-0.0589128, 0.152772, -0.127976
0.0186453, 0.104389, -0.114802
-0.104749, 0.118894, -0.0722406
0.0780767, 0.103012, -0.141005
-0.168712, 0.132022, -0.0558816
0.0782496, 0.153477, -0.192398
-0.20967, 0.187322, -0.0930872
0.0303204, 0.17594, -0.192977
-0.175337, 0.200115, -0.122041
-0.0838373, 0.217406, -0.18212
0.248698, 0.195145, -0.313931
-0.429969, 0.274923, -0.0798423
0.145697, 0.156768, -0.22707
-0.286182, 0.207536, -0.0781047
0.145871, 0.207232, -0.278463
-0.327141, 0.262836, -0.11531
0.235977, 0.151764, -0.263913
-0.380994, 0.22429, -0.0511052
-0.253778, 0.658095, -0.551282
-0.189816, 0.644967, -0.567641
-0.31321, 0.659472, -0.525079
-0.114523, 0.602459, -0.559388
-0.361311, 0.631469, -0.474265
-0.0918643, 0.543701, -0.510167
-0.338653, 0.572711, -0.425044
-0.226588, 0.587585, -0.492216
-0.0941301, 0.549576, -0.515089
-0.340919, 0.578587, -0.429966
-0.112257, 0.596583, -0.554466
-0.359046, 0.625593, -0.469343
-0.185283, 0.633215, -0.557796
-0.308678, 0.64772, -0.515235
-0.249247, 0.646343, -0.541438
0.289667, -0.191117, 0.0597909
-0.162778, -0.137931, 0.21585
0.292106, -0.146527, 0.01332
-0.201471, -0.0885067, 0.183566
0.566787, -0.375149, 0.118207
-0.31754, -0.271195, 0.423232
0.482258, -0.359603, 0.141658
-0.237543, -0.274989, 0.389935
0.670834, -0.364942, 0.0595033
-0.439714, -0.234396, 0.442558
0.84233, -0.351444, -0.0338727
-0.638401, -0.177382, 0.476867
0.855052, -0.308063, -0.0838906
-0.687377, -0.126749, 0.44813
0.817578, -0.236344, -0.13941
-0.704284, -0.0574474, 0.385517
0.65671, -0.15012, -0.152367
-0.597797, -0.0026512, 0.280342
0.511704, -0.105027, -0.130869
-0.47545, 0.0110138, 0.209624
0.329924, -0.117316, -0.0339467
-0.26648, -0.0472078, 0.171767
0.32261, -0.251084, 0.105466
-0.150403, -0.195481, 0.268619
0.3864, -0.314677, 0.1405
-0.168876, -0.249404, 0.332028
0.412716, -0.306552, 0.120015
-0.204255, -0.234026, 0.332823
0.343174, -0.253501, 0.0983724
-0.170967, -0.193063, 0.275712
0.355023, -0.131485, -0.0311965
-0.282515, -0.0565419, 0.188706
0.518502, -0.122655, -0.116102
-0.468652, -0.0066141, 0.224391
0.640677, -0.159455, -0.135429
-0.572701, -0.016821, 0.283094
0.780979, -0.243262, -0.115377
-0.658621, -0.0740349, 0.381175
0.811655, -0.297353, -0.0746252
-0.648512, -0.125708, 0.429021
0.796667, -0.334858, -0.0295292
-0.601801, -0.170466, 0.452836
0.658284, -0.357857, 0.0581279
-0.431697, -0.229728, 0.434088
0.485743, -0.343184, 0.123346
-0.254623, -0.256153, 0.378715
0.559989, -0.357521, 0.10344
-0.324338, -0.253567, 0.408465
0.317203, -0.160697, 0.0160707
-0.217505, -0.0978408, 0.200504
0.322781, -0.200618, 0.0540726
-0.19136, -0.14018, 0.231412
0.277647, -0.363598, 0.240753
-0.010273, -0.329753, 0.340063
0.44967, -0.529666, 0.329714
-0.0644711, -0.469228, 0.507053
0.641561, -0.569052, 0.280638
-0.242766, -0.465098, 0.585663
0.798414, -0.492129, 0.129572
-0.476659, -0.342242, 0.569375
1.02603, -0.445962, -0.0230865
-0.763188, -0.235637, 0.594057
1.16668, -0.428838, -0.105821
-0.931025, -0.18225, 0.617726
1.06559, -0.24306, -0.247768
-0.97042, -0.00372485, 0.454499
0.791779, -0.0930747, -0.273103
-0.791779, 0.0930747, 0.273103
0.548649, 0.00281946, -0.257687
-0.60303, 0.138201, 0.139555
0.260576, -0.675723, 0.566049
0.285501, -0.740357, 0.620192
-0.0566468, 0.146896, -0.123054
-0.133687, 0.346675, -0.290408
-0.283235, 0.734481, -0.61527
-0.233386, 0.605213, -0.506983
-0.165409, 0.428937, -0.359318
-0.140484, 0.364303, -0.305174
1.18881, -0.308031, -0.238936
-1.05285, -0.0445204, 0.534266
1.22401, -0.373873, -0.18834
-1.03821, -0.107946, 0.591956
1.09504, -0.319446, -0.18378
-0.940963, -0.0801113, 0.518487
0.733578, -0.400365, 0.0663796
-0.4798, -0.25773, 0.484903
0.952993, -0.0783686, -0.362932
-0.980183, 0.148879, 0.303866
0.745243, 0.0021476, -0.348311
-0.817751, 0.18588, 0.190802
0.840928, -0.0932431, -0.29576
-0.84546, 0.104994, 0.285916
0.458025, -0.0931082, -0.118057
-0.426302, 0.0108456, 0.186968
0.206521, 0.22815, -0.327901
-0.41045, 0.300676, -0.115093
0.116415, 0.283618, -0.342451
-0.356598, 0.339221, -0.179298
0.17427, 0.489978, -0.579148
-0.58666, 0.579427, -0.316686
0.184035, 0.337374, -0.428516
-0.474068, 0.414735, -0.201521
0.166772, 0.636706, -0.724858
-0.696988, 0.738242, -0.426927
-0.0346987, 0.548199, -0.541292
-0.404881, 0.591715, -0.413607
0.00818018, 0.386093, -0.396378
-0.320871, 0.424773, -0.28288
-0.0582319, 0.685593, -0.670064
-0.49011, 0.736361, -0.521099
0.206348, 0.177685, -0.276508
-0.369492, 0.245376, -0.0778874
0.211927, 0.137763, -0.238506
-0.343348, 0.203036, -0.0469785
0.217505, 0.0978408, -0.200504
-0.317203, 0.160697, -0.0160707
0.164344, 0.261156, -0.341872
